horizon,k,p_convolution_exact,p_convolution_empirical,abs_diff
500,1211,6.499252023939683e-48,6.252155885267659e-48,2.470961386720239e-49
500,1212,9.741243054205269e-48,9.354414647693399e-48,3.868284065118699e-49
500,1213,1.4587199824162456e-47,1.3983433240723823e-47,6.037665834386325e-49
500,1214,2.1824107485059459e-47,2.0884391986583485e-47,9.39715498475974e-49
500,1215,3.262184446631247e-47,3.116313430504578e-47,1.458710161266689e-48
500,1216,4.871788738370133e-47,4.645924460954819e-47,2.258642774153138e-48
500,1217,7.269034760933389e-47,6.920146964576698e-47,3.4888779635669106e-48
500,1218,1.083612128180582e-46,1.0298431706643547e-46,5.3768957516227435e-48
500,1219,1.6139134046655682e-46,1.5312281717019967e-46,8.268523296357153e-48
500,1220,2.401575838939794e-46,2.2746899447160472e-46,1.268858942237467e-47
500,1221,3.570446514749612e-46,3.376124246712655e-46,1.9432226803695725e-47
500,1222,5.303460623807778e-46,5.0064396432781455e-46,2.9702098052963233e-47
500,1223,7.870588322679452e-46,7.417444954774234e-46,4.531433679052176e-47
500,1224,1.1669883342546002e-45,1.0979811750185815e-45,6.900715923601863e-47
500,1225,1.7287720755381987e-45,1.6238694091988033e-45,1.0490266633939543e-46
500,1226,2.5587114030674356e-45,2.3995145026309232e-45,1.5919690043651244e-46
500,1227,3.783708278927817e-45,3.542518738454177e-45,2.411895404736396e-46
500,1228,5.590198026256835e-45,5.225379729237808e-45,3.648182970190272e-46
500,1229,8.251831980908511e-45,7.700889684314286e-45,5.509422965942247e-46
500,1230,1.2169917261250997e-44,1.133918172122447e-44,8.307355400265274e-46
500,1231,1.7932439180746232e-44,1.6681715700710456e-44,1.2507234800357759e-45
500,1232,2.6400127506835473e-44,2.4519878873520845e-44,1.8802486333146282e-45
500,1233,3.883184474687586e-44,3.6009322209557754e-44,2.822522537318106e-45
500,1234,5.70670973239529e-44,5.283613114644861e-44,4.230966177504295e-45
500,1235,8.379145383896838e-44,7.745811457167319e-44,6.33333926729519e-45
500,1236,1.2292218443787384e-43,1.134548574687633e-43,9.467326969110537e-45
500,1237,1.8016807193556733e-43,1.6603511169649428e-43,1.4132960239073046e-44
500,1238,2.6384132887470735e-43,2.427715897823853e-43,2.1069739092322038e-44
500,1239,3.860340981567054e-43,3.546641343051317e-43,3.1369963851573666e-44
500,1240,5.6432172263217614e-43,5.176766471723475e-43,4.664507545982863e-44
500,1241,8.242264331885775e-43,7.549569216495212e-43,6.92695115390563e-44
500,1242,1.2027777547782445e-42,1.1000399711292103e-42,1.0273778364903421e-43
500,1243,1.7536532409055186e-42,1.6014665025533475e-42,1.5218673835217111e-43
500,1244,2.5545943593459362e-42,2.3294358207374633e-42,2.2515853860847287e-43
500,1245,3.718094910833917e-42,3.3853808631587855e-42,3.327140476751317e-43
500,1246,5.4067923829671136e-42,4.915736681727223e-42,4.910557012398905e-43
500,1247,7.855611818522968e-42,7.131721464219291e-42,7.238903543036767e-43
500,1248,1.1403596341427237e-41,1.0337730672561053e-41,1.0658656688661839e-42
500,1249,1.653962104442936e-41,1.4972058784496422e-41,1.567562259932938e-42
500,1250,2.3967987405438446e-41,2.166524944912241e-41,2.3027379563160347e-42
500,1251,3.4702460623008033e-41,3.132363194588051e-41,3.378828677127523e-42
500,1252,5.020096379878817e-41,4.5248810431336606e-41,4.952153367451563e-42
500,1253,7.255833610713792e-41,6.53084296409298e-41,7.24990646620812e-42
500,1254,1.0478194124565045e-40,9.418000754893617e-41,1.0601933696714276e-41
500,1255,1.5118538826651086e-40,1.3569879405493518e-40,1.5486594211575682e-41
500,1256,2.179504855304636e-40,1.9535360225778536e-40,2.2596883272678226e-41
500,1257,3.1392860481457655e-40,2.809929396607087e-40,3.2935665153867837e-41
500,1258,4.517824449365277e-40,4.038297573355792e-40,4.795268760094845e-41
500,1259,6.496113560180428e-40,5.798698537304844e-40,6.974150228755844e-41
500,1260,9.332629873265197e-40,8.319407986429267e-40,1.01322188683593e-40
500,1261,1.339618182375826e-39,1.1925713352622225e-39,1.4704684711360352e-40
500,1262,1.921254778176664e-39,1.708074206743207e-39,2.1318057143345704e-40
500,1263,2.753063324017016e-39,2.4443303385408104e-39,3.0873298547620572e-40
500,1264,3.941623422614664e-39,3.49497623373111e-39,4.466471888835541e-40
500,1265,5.6384810149384736e-39,4.9929830146111e-39,6.454980003273735e-40
500,1266,8.058933111113808e-39,7.127017912986673e-39,9.319151981271352e-40
500,1267,1.1508581233740222e-38,1.0164543463597847e-38,1.3440377701423749e-39
500,1268,1.642083365721491e-38,1.4484400784341759e-38,1.936432872873152e-39
500,1269,2.340982474121389e-38,2.0622731189919526e-38,2.7870935512943644e-39
500,1270,3.334502417850857e-38,2.933764042657972e-38,4.007383751928849e-39
500,1271,4.745633450061926e-38,4.1700176617301274e-38,5.756157883317987e-39
500,1272,6.748200665929675e-38,5.922221932230712e-38,8.259787336989626e-39
500,1273,9.587663724496104e-38,8.403610019306465e-38,1.1840537051896393e-38
500,1274,1.361033976330795e-37,1.191466636281473e-37,1.6956734004932202e-38
500,1275,1.9304424965315007e-37,1.6878467777945764e-37,2.425957187369243e-38
500,1276,2.7357528481537817e-37,2.389019216460525e-37,3.467336316932565e-38
500,1277,3.873729545062574e-37,3.37864147951782e-37,4.950880655447544e-38
500,1278,5.480428720040467e-37,4.774201761698629e-37,7.06226958341838e-38
500,1279,7.746988790550812e-37,6.740559852304263e-37,1.0064289382465483e-37
500,1280,1.0941700714131559e-36,9.508851368320185e-37,1.4328493458113738e-37
500,1281,1.5440828428236568e-36,1.340285700333997e-36,2.0379714248965976e-37
500,1282,2.1771611494621318e-36,1.8875753157089713e-36,2.8958583375316043e-37
500,1283,3.06722133686431e-36,2.656128723893145e-36,4.110926129711648e-37
500,1284,4.3175220844619886e-36,3.7344978486224595e-36,5.830242358395291e-37
500,1285,6.07238467727239e-36,5.246309598138642e-36,8.260750791337471e-37
500,1286,8.533350537673804e-36,7.364013310700774e-36,1.1693372269730297e-36
500,1287,1.1981628317729919e-35,1.0327958851368585e-35,1.6536694663613332e-36
500,1288,1.6809252058661503e-35,1.4472849808434385e-35,2.336402250227118e-36
500,1289,2.356229379278046e-35,2.0264391606535863e-35,3.297902186244598e-36
500,1290,3.300074277863578e-35,2.835002043846483e-35,4.650722340170949e-36
500,1291,4.618140837069354e-35,3.9629063451395446e-35,6.552344919298092e-36
500,1292,6.457260080514861e-35,5.534969078552046e-35,9.222910019628146e-36
500,1293,9.021263505004866e-35,7.724277674903381e-35,1.2969858301014846e-35
500,1294,1.2592871646627837e-34,1.077065645973404e-34,1.8222151868937972e-35
500,1295,1.7563895227164164e-34,1.5006120037645752e-34,2.5577751895184114e-35
500,1296,2.447687014201485e-34,2.08899274308129e-34,3.5869427112019514e-35
500,1297,3.4082406035271974e-34,2.9056817450933748e-34,5.025588584338226e-35
500,1298,4.7418111604664745e-34,4.0383325689097425e-34,7.03478591556732e-35
500,1299,6.591712205860886e-34,5.6078884245227865e-34,9.838237813380994e-35
500,1300,9.1557204380894e-34,7.781085993692764e-34,1.3746344443966363e-34
500,1301,1.2706543788815519e-33,1.0787602978462783e-33,1.9189408103527354e-34
500,1302,1.761989454635961e-33,1.4943554171826654e-33,2.6763403745329545e-34
500,1303,2.4412960550422326e-33,2.0683659349866125e-33,3.729301200556201e-34
500,1304,3.379708105679095e-33,2.860524648515649e-33,5.191834571634463e-34
500,1305,4.67498108423224e-33,3.952839416198405e-33,7.221416680338355e-34
500,1306,6.461342512109607e-33,5.4578063553270505e-33,1.0035361567825565e-33
500,1307,8.92294524923149e-33,7.529616571400411e-33,1.393328677831079e-33
500,1308,1.2312225753930037e-32,1.0379434665867727e-32,1.9327910880623104e-33
500,1309,1.6974934421736178e-32,1.4296210969851353e-32,2.678723451884825e-33
500,1310,2.3384234028874113e-32,1.9675008010496307e-32,3.709226018377805e-33
500,1311,3.2187112262844716e-32,2.7055521932617845e-32,5.1315903302268705e-33
500,1312,4.426750202314605e-32,3.717442429929141e-32,7.093077723854641e-33
500,1313,6.08320515846453e-32,5.103642315524963e-32,9.79562842939567e-33
500,1314,8.352657393731394e-32,7.001065739954732e-32,1.351591653776662e-32
500,1315,1.1459401571933272e-31,9.596134661222151e-32,1.863266910711121e-32
500,1316,1.5708856893975995e-31,1.314247218425684e-31,2.566384709719155e-32
500,1317,2.151656346268718e-31,1.7984843194722605e-31,3.531720267964576e-32
500,1318,2.9447417969302117e-31,2.45915216065562e-31,4.8558963627459185e-32
500,1319,4.0268719833315405e-31,3.359801377186102e-31,6.670706061454384e-32
500,1320,5.502182865826324e-31,4.586607324058199e-31,9.155755417681255e-32
500,1321,7.511888155915274e-31,6.256328844275436e-31,1.2555593116398383e-31
500,1322,1.0247322473467734e-30,8.527032592161541e-31,1.7202898813061923e-31
500,1323,1.396751641186548e-30,1.1612531896335912e-30,2.354984515529569e-31
500,1324,1.902285830432835e-30,1.5801810612349115e-30,3.2210476919792346e-31
500,1325,2.5886924002086374e-30,2.1485131342631805e-30,4.401792659454569e-31
500,1326,3.519925842523411e-30,2.9189099228689372e-30,6.010159196544736e-31
500,1327,4.782282901415874e-30,3.962371420806434e-30,8.199114806094403e-31
500,1328,6.492111831927254e-30,5.374545835378789e-30,1.1175659965484654e-30
500,1329,8.806148252091876e-30,7.284181293025966e-30,1.5219669590659099e-30
500,1330,1.1935360918407344e-29,9.864439082454764e-30,2.07092183595258e-30
500,1331,1.6163483878259223e-29,1.334802476188663e-29,2.815459116372593e-30
500,1332,2.187180051762812e-29,1.804740881973249e-29,3.8243916978956284e-30
500,1333,2.957226099050198e-29,2.4381826516947434e-29,5.1904344735545465e-30
500,1334,3.9951698195997475e-29,3.2913299950058896e-29,7.038398245938579e-30
500,1335,5.393081260018149e-29,4.439465754861129e-29,9.536155051570203e-30
500,1336,7.274279348988502e-29,5.983349408507371e-29,1.2909299404811308e-29
500,1337,9.803802664788817e-29,8.057729261680012e-29,1.7460734031088057e-29
500,1338,1.3202342804155534e-28,1.084266167683348e-28,2.3596811273220552e-29
500,1339,1.776477001389594e-28,1.4578550614975032e-28,3.1862193989209095e-29
500,1340,2.388474419817892e-28,1.9586113820712697e-28,4.298630377466223e-29
500,1341,3.2087383135640474e-28,2.6292867730537674e-28,5.7945154051028e-29
500,1342,4.3072589752509475e-28,3.5268230530519376e-28,7.8043592219901e-29
500,1343,5.7772468707765565e-28,4.7270009497882755e-28,1.050245920988281e-28
500,1344,7.7427350904607455e-28,6.330591414968694e-28,1.4121436754920518e-28
500,1345,1.0368637320268614e-27,8.471488513934842e-28,1.8971488063337716e-28
500,1346,1.387404343766283e-27,1.1327453417456167e-27,2.546590020206662e-28
500,1347,1.854978038371557e-27,1.5134296174126475e-27,3.4154842095890963e-28
500,1348,2.4781587465184066e-27,2.0204579930136038e-27,4.577007535048028e-28
500,1349,3.308067583482822e-27,2.6952269577701994e-27,6.128406257126226e-28
500,1350,4.412399166003136e-27,3.5925187474168644e-27,8.198804185862715e-28
500,1351,5.8807220476693855e-27,4.784771405951119e-27,1.0959506417182664e-27
500,1352,7.831450711776082e-27,6.3676921346973246e-27,1.4637585770787576e-27
500,1353,1.0421008710781632e-26,8.467630476723766e-27,1.9533782340578664e-27
500,1354,1.3855861663475552e-26,1.1251255154911349e-26,2.6046065085642033e-27
500,1355,1.8408305929266378e-26,1.4938243947300382e-26,3.470061981965996e-27
500,1356,2.4437168116331003e-26,1.981791118558037e-26,4.6192569307506315e-27
500,1357,3.241492054750118e-26,2.6270976948027893e-26,6.143943599473284e-27
500,1358,4.296317215695908e-26,3.4798044684073226e-26,8.165127472885854e-27
500,1359,5.689908365554045e-26,4.6056824214997886e-26,1.0842259440542567e-26
500,1360,7.529601965664916e-26,6.091074618156624e-26,1.4385273475082924e-26
500,1361,9.956273962003163e-26,8.049240243490733e-26,1.9070337185124302e-26
500,1362,1.315467093214531e-25,1.0628626651295576e-25,2.526044280849735e-26
500,1363,1.7366876911445224e-25,1.402364659146744e-25,3.343230319977784e-26
500,1364,2.2909853241011165e-25,1.848870789986011e-25,4.421145341151055e-26
500,1365,3.019826459914532e-25,2.4356462379887445e-25,5.841802219257875e-26
500,1366,3.9774160045247836e-25,3.2061523457786366e-25,7.71263658746147e-26
500,1367,5.234553614852852e-25,4.217126646658533e-25,1.0174269681943197e-25
500,1368,6.8836399177229275e-25,5.542579415159419e-25,1.3410605025635089e-25
500,1369,9.045170207312454e-25,7.278975264508295e-25,1.7661949428041586e-25
500,1370,1.1876150703372814e-24,9.551945734025781e-25,2.324204969347033e-25
500,1371,1.5580997660083416e-24,1.252497817916488e-24,3.056019480918537e-25
500,1372,2.042564025261323e-24,1.6410653715416762e-24,4.0149865371964668e-25
500,1373,2.675575408648077e-24,2.148517026630734e-24,5.270583820173429e-25
500,1374,3.502031591442508e-24,2.8107095840889836e-24,6.913220073535242e-25
500,1375,4.580200765755548e-24,3.674156462539336e-24,9.060443032162118e-25
500,1376,5.98564293825129e-24,4.799147033424615e-24,1.186495904826675e-24
500,1377,7.816263222179913e-24,6.263764785854506e-24,1.5524984363254074e-24
500,1378,1.0198818599103912e-23,8.169059135950049e-24,2.0297594631538633e-24
500,1379,1.3297289383954682e-23,1.0645696725265258e-23,2.6515926586894245e-24
500,1380,1.7323641007883132e-23,1.386250853801652e-23,3.461132469866611e-24
500,1381,2.2551647368142678e-23,1.8037464339733068e-23,4.51418302840961e-24
500,1382,2.933463226634021e-23,2.345175241360226e-23,5.882879852737951e-24
500,1383,3.8128220954829345e-23,3.0467828696003626e-23,7.660392258825719e-24
500,1384,4.9519492899127245e-23,3.955253572556487e-23,9.966957173562375e-24
500,1385,6.426430639183138e-23,5.130669160225867e-23,1.2957614789572711e-23
500,1386,8.333504684804148e-23,6.650292913306255e-23,1.6832117714978928e-23
500,1387,1.0798166019285435e-22,8.613404657002153e-23,2.1847613622832822e-23
500,1388,1.3980960432027413e-22,1.1147474029402022e-22,2.833486402625391e-23
500,1389,1.808793273814457e-22,1.44160359714709e-22,3.671896766673671e-23
500,1390,2.338331146541954e-22,1.862872972800453e-22,4.7545817374150067e-23
500,1391,3.020567024417484e-22,2.405408541584651e-22,6.15158482832833e-23
500,1392,3.898850211687444e-22,3.103579704555629e-22,7.952705071318151e-23
500,1393,5.028639049183985e-22,4.0013415985943224e-22,1.0272974505896629e-22
500,1394,6.480827216084836e-22,5.154864450729913e-22,1.3259627653549228e-22
500,1395,8.345967999824313e-22,6.635871806351889e-22,1.710096193472424e-22
500,1396,1.0739634603422414e-21,8.5358753401945e-22,2.2037592632279136e-22
500,1397,1.380921649700531e-21,1.0971542741698007e-21,2.8376737553073033e-22
500,1398,1.774252955720158e-21,1.4091496381227237e-21,3.6510331759743415e-22
500,1399,2.2778715222169704e-21,1.8084917214633485e-21,4.693798007536219e-22
500,1400,2.922202603419935e-21,2.319242453319898e-21,6.029601501000368e-22
500,1401,3.745924785491804e-21,2.9719822516118425e-21,7.739425338799618e-22
500,1402,4.798170030915459e-21,3.805545505835012e-21,9.926245250804466e-22
500,1403,6.141299606215074e-21,4.86920984311218e-21,1.2720897631028938e-21
500,1404,7.85440380427647e-21,6.2254556165804205e-21,1.6289481876960489e-21
500,1405,1.0037710616674035e-20,7.953441350809345e-21,2.08426926586469e-21
500,1406,1.2818134940744508e-20,1.0153377394782475e-20,2.664757545962033e-21
500,1407,1.6356257736947496e-20,1.2952025510356156e-20,3.40423222659134e-21
500,1408,2.0855096523156264e-20,1.6509608714828365e-20,4.345487808327899e-21
500,1409,2.6571118085559857e-20,2.10284860569942e-20,5.542632028565658e-21
500,1410,3.3828055472434986e-20,2.6764034414034947e-20,7.064021058400039e-21
500,1411,4.3034229358755724e-20,3.4038287890889755e-20,8.995941467865969e-21
500,1412,5.47042450579829e-20,4.325701995819422e-20,1.1447225099788684e-20
500,1413,6.948614860239596e-20,5.493112019887729e-20,1.4555028403518672e-20
500,1414,8.819538799091897e-20,6.970332396945794e-20,1.8492064021461027e-20
500,1415,1.1185725067444647e-19,8.838160865881971e-20,2.3475642015626753e-20
500,1416,1.417598500448454e-19,1.119808858818042e-19,2.9778964163041193e-20
500,1417,1.795202298083228e-19,1.4177500877691016e-19,3.774522103141263e-20
500,1418,2.271667673293986e-19,1.79361594613031e-19,4.7805172716367606e-20
500,1419,2.872418118519736e-19,2.267427559876552e-19,6.04990558643184e-20
500,1420,3.6292942337053912e-19,2.864255644992267e-19,7.650385887131241e-20
500,1421,4.582142224577005e-19,3.615469700301534e-19,9.66672524275471e-20
500,1422,5.780787689131586e-19,4.560290046840115e-19,1.2204976422914713e-19
500,1423,7.287486166574325e-19,5.747714593243675e-19,1.5397715733306494e-19
500,1424,9.179963157037808e-19,7.238908890328433e-19,1.9410542667093748e-19
500,1425,1.1555182367711734e-18,9.110168503878643e-19,2.445013863833091e-19
500,1426,1.4534012865293425e-18,1.1456587818833907e-18,3.0774250464595178e-19
500,1427,1.8267004908594766e-18,1.4396600106802206e-18,3.8704048017925597e-19
500,1428,2.294153206805645e-18,1.8077591275990727e-18,4.863940792065724e-19
500,1429,2.879061571438039e-18,2.268283567508396e-18,6.10778003929643e-19
500,1430,3.6103819383362144e-18,2.844005845453235e-18,7.663760928829796e-19
500,1431,4.524068769140452e-18,3.56319974970995e-18,9.60869019430502e-19
500,1432,5.6647310764943435e-18,4.460942147241112e-18,1.2037889292532312e-18
